AreaKey,gwr_Intercept,mgwr_Intercept,mgwr_t_Intercept,gwr_PctRural,mgwr_PctRural,mgwr_t_PctRural,gwr_PctPov,mgwr_PctPov,mgwr_t_PctPov,gwr_PctBlack,mgwr_PctBlack,mgwr_t_PctBlack
13021,23.473004061386295,-0.11411246544412415,-0.856443102675753,-0.1176499860280973,-0.5528523226745199,-6.116158864567402,-0.2464478040664555,-0.30813853246479167,-2.9545562058331085,0.016693487173780636,0.08120058695889626,0.7559375631155825
13023,18.805021147784558,-0.11835022551400048,-0.8884474190809544,-0.08674650086174734,-0.4103577690884758,-3.7557587112612736,-0.21397655436328342,-0.300100601477165,-2.922881687669927,0.049188694670277915,0.09200394056450217,0.8672499363874444
13025,18.969400617513397,-0.20222024605896435,-1.631201922915005,-0.09232776108751478,-0.4450812122837098,-4.284299781618076,-0.2493010942631121,-0.2917505955817057,-2.873398917699437,0.08381771690017263,0.1139047146412792,1.081599325182058
13027,18.213081713513876,-0.20236091418535732,-1.5224768127827712,-0.07438805501370918,-0.3723598924438446,-3.901163534401692,-0.3300980636212668,-0.2936053462583045,-2.853966374553903,0.1238814053598135,0.14006526080757584,1.3080962448413542
13029,20.048213558543125,-0.09185860769642677,-0.732738695071794,-0.09949603175036631,-0.4633373025116864,-4.677351792793626,-0.2174629091722049,-0.2919619863314155,-2.8648949216586552,0.046051651791602664,0.08748842234896873,0.829684871336238
13031,20.7114223039923,-0.07076333942335078,-0.5556777788876064,-0.09880809981353852,-0.4614070442796878,-4.7546299364971105,-0.2174976931664595,-0.29375902182497826,-2.869385414580876,0.02723720533975252,0.07350924302886991,0.6959911073865601
13033,23.326745679445654,-0.016308938087475792,-0.12960496438000751,-0.10936035280698354,-0.5385083229181283,-5.298223063228699,-0.20040299792266092,-0.2997675474166316,-2.8714297726610325,-0.023004765600890747,0.04486955453620812,0.42077920306407524
13035,27.27969568043597,0.02924369408395834,0.22058513882772368,-0.15976320433776753,-0.7397170638187397,-8.821878296866476,-0.19503486755164004,-0.30412172167312246,-2.885897852587755,-0.015783155401524106,0.09948129953361365,0.9579638912209153
13037,18.944666883056907,-0.041246525309888066,-0.31772914616516273,-0.07335992719466065,-0.3642508585634078,-3.83240134307114,-0.3221486235234216,-0.29647275593241373,-2.8156478735375146,0.09916998377431431,0.14775684838170489,1.3459956688353396
13039,19.224282909943096,-0.18973706972642446,-1.5189572349248142,-0.09437964248502133,-0.458585023949481,-4.285514298283846,-0.2544477127116466,-0.2911264943005678,-2.866525895317301,0.08449576062577731,0.11565033602107369,1.0966890574134065
13043,20.26604378082923,-0.0967971874288421,-0.7842373079308349,-0.09490129384241942,-0.4415192000968407,-4.609367527706933,-0.2131956157325641,-0.29480390588843136,-2.88505869650622,0.02779286534187649,0.0756138183414333,0.7167498448445572
13045,26.521334471567286,-0.04045290289872215,-0.29251660910546173,-0.13548579616795228,-0.7359150684484144,-8.631549216610699,-0.5188079068747236,-0.2891491839437811,-2.7182751724148444,0.12158327921418798,0.1387339875617604,1.3600655052726347
13047,26.025730056156572,0.013120835002140202,0.09642264056371516,-0.13473422741400148,-0.7566100467769103,-8.60299167632625,-0.3795248437727249,-0.28320976749288085,-2.6206958093008965,0.08047086570876374,0.13728151125508023,1.357996118763152
13049,18.871542087079284,-0.23361600353488177,-1.8601741482184275,-0.08951880578701665,-0.4424930293145516,-4.287792801768162,-0.27272420014824117,-0.2917512148341541,-2.870492313885211,0.0972754438891175,0.12112396899150707,1.1479358859004445
13051,20.381635772803584,-0.08016787284793142,-0.6315974231837137,-0.10165475499593436,-0.474748256099787,-4.666397337350862,-0.22070589032368057,-0.2911839482235009,-2.850477689785015,0.04385728543139366,0.08475895029298952,0.8022852971679189
13053,21.064007972907085,-0.023625281252553986,-0.18405213985599736,-0.09205456973306497,-0.4529007153893385,-5.187047923889723,-0.3440445256271837,-0.29860819405058475,-2.822767467235666,0.09294506890907653,0.14044470670575893,1.3006224273100992
13055,26.09047937902452,-0.08493813503800723,-0.6233800113263356,-0.13241909365361046,-0.750179754881572,-8.587539126670377,-0.4259974590047802,-0.28356016300223863,-2.636582139042334,0.09291176280599618,0.14104909610829297,1.393595059157825
13057,27.197967002176256,0.28315946100605804,1.9904451821122078,-0.15473326958576755,-0.7974272171371983,-9.344104210123966,-0.30135775147348126,-0.2904538769669265,-2.704324669856163,0.04284991601606426,0.12425363868783867,1.2252039488864683
13059,29.485041408323696,0.5242113083857527,3.838193058352957,-0.18822497630489035,-0.849402482233048,-9.877039601549647,-0.07653397951468889,-0.3032816129874634,-2.8401847617707716,-0.06655299683118952,0.08718846819289083,0.8499879223735775
13061,19.241473390237438,-0.023343337926247088,-0.17715013528921994,-0.07400325983020897,-0.3669026802989711,-3.83203975690836,-0.32913052092657513,-0.29627239788099385,-2.7958910544748736,0.09808023938510137,0.1532112227824571,1.3812944944635135
13063,27.86885774567598,0.10795770055494194,0.8138778428182951,-0.16364956065291889,-0.798170954297437,-9.130502693592334,-0.3042956404997113,-0.2964705860016382,-2.794945349284831,0.031867515661655625,0.11885636508564854,1.160267969582291
13065,18.559807059256066,-0.2698769011780993,-2.0815578837346633,-0.08247057059023882,-0.41477207038326114,-4.113258011754981,-0.3025766444336658,-0.2925189083529634,-2.8699489423730165,0.11201594207101931,0.12807784411661294,1.2101808439616353
13067,27.365573034113826,0.1806619049585641,1.3151893804662695,-0.1549546304026614,-0.8025440165121547,-9.295774300312015,-0.33722645991088285,-0.2913489510123717,-2.7265580689531537,0.05180362423956544,0.12650803151096116,1.2442506519148377
13069,17.815472206086923,-0.2620246596514889,-2.0064079245806754,-0.07809591649382572,-0.37455405213664705,-3.7081200826406717,-0.2662310532996672,-0.2936910364586245,-2.8852422711324563,0.09803516287652668,0.11826479862751461,1.1216721145035449
13071,18.151697383878606,-0.16126413991780672,-1.207582043467277,-0.072745005389701,-0.3606266733210957,-3.7896548252047166,-0.32640225932767036,-0.2944814861404534,-2.8556593091574416,0.11957329382805637,0.1382669971543115,1.2893928362408829
13073,26.171058850288738,0.12313780504796804,0.94503368280647,-0.13468831900309292,-0.6667410742207902,-6.364503644565143,-0.16910612766283656,-0.30696350575909687,-2.910687467595501,-0.054261742641313795,0.041421104777888504,0.392302439463406
13075,18.122532565612033,-0.21611968165774575,-1.5932353518248652,-0.07441975577722762,-0.37081129407415203,-3.9000924182989416,-0.32058266814255176,-0.2938612017456048,-2.8645162218310927,0.11964421877996513,0.1344845049958798,1.2615204349581821
13077,26.56149489717297,-0.016429320196643865,-0.12250632034231,-0.14132385735679073,-0.7295750209537527,-8.66191953139445,-0.4638169998368731,-0.2927162281472895,-2.761324683131791,0.10180688575137987,0.1324301765807118,1.2927717302776316
13079,23.029864728697333,-0.10075921106473902,-0.772405996379456,-0.11268905639877684,-0.5310071925454711,-6.121748883300019,-0.28937143493240614,-0.30639551201279247,-2.9305280934316706,0.04251268964104811,0.09950635692444218,0.9269966699391471
13081,18.55788309625355,-0.09592250485610479,-0.6871603746013994,-0.07887142482208173,-0.37856462495534393,-4.053822529192188,-0.27519365626077325,-0.2972445122524833,-2.8820167486895047,0.08513834853487898,0.1229610964717696,1.1490875093135327
13083,25.786735355039013,-0.08249188183456953,-0.5904375539129841,-0.12819384653955684,-0.7428919006385601,-8.42870172549905,-0.4269275953682161,-0.2815660802513066,-2.608908356565712,0.09805173157732859,0.14269206293490472,1.4114696610033048
13085,27.502875947061085,0.5027511117292395,3.551428729569179,-0.16124801534753389,-0.8115328747038548,-9.49487447757247,-0.2465176130317772,-0.29240398593328776,-2.7157556467404276,0.020948263688941322,0.11676072527183176,1.1513499748154354
13087,18.384210140347804,-0.08812280060930158,-0.6663589070951796,-0.07117377188600135,-0.35359881316976927,-3.6202436372228144,-0.3386487651418923,-0.2947711676278204,-2.8118670958844056,0.11977773958570963,0.15247887081234515,1.3967434484557202
13089,28.387756983935617,0.2926176259422503,2.1448590642287555,-0.1735264600693762,-0.8280162516622674,-9.561266534930079,-0.22818672980300744,-0.2967150298104085,-2.7870094291860883,0.004361714458292902,0.1145107205312397,1.1210741039248058
13091,17.694684090986076,-0.15183130502368658,-1.1708388286123517,-0.07920397499554177,-0.35363782598273164,-3.1201470240244893,-0.20644992152998506,-0.29739024317931206,-2.911113655529958,0.059687015173259715,0.10056560973686446,0.9529792867503701
13093,19.0982471266044,-0.0772971036337218,-0.562018657294425,-0.08457058053359601,-0.40409207976532385,-4.292577480707237,-0.2528825914406968,-0.29913324048833045,-2.892082960576285,0.06702886006791353,0.1159630424974036,1.0810402893399662
13095,18.607974296204418,-0.07427274037992923,-0.5767567577797135,-0.07418924726272674,-0.36390985193075154,-3.8744865457972337,-0.3138854334610361,-0.296184808472194,-2.8399723918757798,0.102549804207591,0.1397563442566131,1.2909777266852442
13097,27.140266507402682,0.04645288852773309,0.3445847932329072,-0.1482983249322203,-0.7746549252727479,-9.086359781894819,-0.41285392835438417,-0.2909310428700035,-2.7315504984063317,0.07832480263196732,0.13146901528130583,1.290200767084376
13099,18.86788023441177,-0.044398825059580475,-0.3349768026822011,-0.07191880250111926,-0.35895882725721484,-3.7253195926706124,-0.33230234694460625,-0.2956947396027865,-2.8005757239396294,0.10541608756102809,0.15408953737561726,1.394999205815196
13101,18.589379409339326,-0.268507466921999,-2.021031237511996,-0.0815114449356188,-0.41275991373494236,-4.121037383699043,-0.3136764141275669,-0.29241802193284383,-2.863180226070322,0.11696854954298064,0.13315962531269446,1.254399267192882
13103,20.903282019617485,-0.061692982197868756,-0.4878579799187564,-0.10155860974135213,-0.4744214891519823,-4.745492181433596,-0.2199567611146377,-0.29248448776923286,-2.852231288267175,0.02953672014425368,0.07374783440203116,0.6973557271711613
13105,29.360636228296027,0.4273279488559009,3.3387367772945535,-0.1793375222157035,-0.8164787234804363,-9.296308383621708,-0.10935596736438684,-0.30434558562752456,-2.8471233075497606,-0.0673431477969195,0.075553851943737,0.7356504707025415
13107,20.682578336582708,-0.09339339544927514,-0.7319515947078161,-0.09359290147286024,-0.44260945520599626,-4.478340644762857,-0.21439927330349431,-0.2965877000787789,-2.8939385685074277,0.015741681433053083,0.06864940418242657,0.6491400312432797
13109,19.817613094661322,-0.10339955252517623,-0.8339479997410211,-0.0960897650259785,-0.44414628076184853,-4.613205123223272,-0.21239710717584967,-0.2933482077436847,-2.8796807674723066,0.04144000760035356,0.08514861901372157,0.8086874663866016
13111,26.70917014415995,0.2720266837721007,2.014229181484008,-0.1487800130818823,-0.7845605851725682,-9.024992787518572,-0.2924421335891237,-0.2877140590637589,-2.6582823157541275,0.044350157242060366,0.12411107254774331,1.2270200895175343
13113,27.29296321398372,0.030361118166930684,0.22658442053316163,-0.1537379346480412,-0.7613627101761653,-8.944182172964124,-0.3780628263103107,-0.2953751810821497,-2.787802263325439,0.06291862086854082,0.12398065428207558,1.2092592814687588
13115,26.296208101516214,-0.0791977782657094,-0.5909454727914143,-0.13423923225583934,-0.7545570122606524,-8.688453554242233,-0.43891209861457436,-0.28488305500470557,-2.6551605977082002,0.09521491858291083,0.1401846800165371,1.3834854435487178
13117,27.841393257001844,0.5408230956919393,3.692430004076547,-0.16632566642966184,-0.8251829653144077,-9.605885394861504,-0.23315419738657153,-0.2940359774578875,-2.7377875569957797,0.013965023986106695,0.11541757116807141,1.1364412430799447
13119,28.980297522910487,0.5468833086371673,4.064364555386663,-0.18048325007704938,-0.8374000863883602,-9.711239398152367,-0.12776918885991784,-0.2997709270191612,-2.789374087981387,-0.04278289565655608,0.09217338732154928,0.9041346801230966
13121,27.625890591144003,0.1556869479115487,1.1705088894810092,-0.15935033855767552,-0.8114718753575445,-9.267822214356409,-0.3247119605839068,-0.29365763694289176,-2.758110619812451,0.04345528856834946,0.12349953609648594,1.2110060628919972
13123,26.765466123667203,0.24521084089151385,1.8024708574550328,-0.14911045780032844,-0.7884375941303944,-9.046633065464809,-0.3006837661563097,-0.28809935249190166,-2.6660193429975316,0.046399722330465173,0.12520779262555126,1.2374197101088966
13125,25.181187849093323,0.043888186372092394,0.3454674737919402,-0.12389159944326313,-0.6159711852959517,-6.206286967446857,-0.18876990935528942,-0.3074352665836296,-2.9314805369598154,-0.04153837447641545,0.03948674636385517,0.36871277955039333
13127,19.40125647943459,-0.15831728186166388,-1.273591057952876,-0.09677152733423608,-0.46082639956667976,-4.420694025975095,-0.2382611457281265,-0.29110580530748476,-2.8664774590310667,0.07321590482986741,0.10822934240597476,1.0271611865194388
13129,26.46745616455904,0.0458016732443098,0.33848894427203974,-0.1414725049561285,-0.7713110261072977,-8.898254817750042,-0.3638907762954716,-0.28606347669705906,-2.6563066157274076,0.07106013405340555,0.13329897775854022,1.3168638248634186
13131,18.24710131209609,-0.11664806152322862,-0.886198360865418,-0.07148415259595879,-0.35593015121434113,-3.665018091491561,-0.3381910388216647,-0.2944208590042309,-2.8269310270962276,0.12327749654666549,0.1478580364035607,1.365619497495862
13133,28.35792452036934,0.31118723408781357,2.5236639109232866,-0.16710668688790237,-0.7804289429821601,-9.113806122866716,-0.11273447849501275,-0.31006881345426324,-2.925150283107105,-0.0665639666839716,0.0687173138838753,0.6611414348684973
13135,28.420062554822305,0.519190515322135,3.611167906250591,-0.17534877762019307,-0.8441837037841011,-9.72817123374668,-0.19582381248963812,-0.29652008494741255,-2.7712418388776463,-0.004284827137784471,0.11165274991230105,1.0965105946477864
13137,28.052580298432055,0.5691095378681486,4.155168624718601,-0.16927855520854004,-0.8208886139114834,-9.619903640028236,-0.1840886806345914,-0.2955026815006078,-2.7401588626315356,-0.010383486552905686,0.10290658801385622,1.0128914968432652
13139,28.116900227374572,0.5852627571390037,4.318495264741685,-0.17091314210470923,-0.8321987120212329,-9.751743534987037,-0.19011330486771685,-0.2957916789712285,-2.752435559803907,-0.006276493691599509,0.10702167897573561,1.05259048136331
13141,26.35745947283169,0.12832774769656027,1.039318205180815,-0.13877543335227016,-0.6723721461846783,-7.434543243790021,-0.1754983040682123,-0.31109806244871374,-2.9578003841131917,-0.0456671386055548,0.04716672592101681,0.44279634983935773
13143,26.402275769904676,-0.06868867223220931,-0.5142694321870027,-0.13459087924757568,-0.7426195186910727,-8.757587885881419,-0.4789524029026641,-0.28692237788604447,-2.6881996730700384,0.10701595402741815,0.14077466995540858,1.384552112255197
13145,23.18914128323586,-0.06453038843662971,-0.4946360337893071,-0.11208506499148894,-0.5582252126076939,-6.6864189521764885,-0.4079557400272387,-0.29537865016393855,-2.8010662633891736,0.11060164317614812,0.1385154057975953,1.3238132030546896
13147,29.35247118608992,0.49033028456287975,3.7103559748813963,-0.18222057712756765,-0.8308688226455835,-9.459483772900352,-0.11232590709726302,-0.30197595100671004,-2.8129527044497356,-0.058374778547176105,0.08328477192295253,0.8145109175871533
13149,25.671289772865993,-0.0562095740026165,-0.4131231343229669,-0.12987693114453897,-0.692127644143711,-8.297208020152164,-0.5117626317656635,-0.2901560259640117,-2.735207349290303,0.1309605695601331,0.1405472848164913,1.3716736457055412
13151,27.714914493961246,0.07970986974287825,0.5846468098828954,-0.16419846982114333,-0.7780792895041816,-9.109079286456822,-0.2411078914304633,-0.2998731236588538,-2.8348935986085073,0.005556162249310917,0.11073810402328163,1.075811284671466
13153,19.69572862203714,-0.0911017420024482,-0.6714874144042112,-0.09041969456742424,-0.42966267424448595,-4.440060613044639,-0.23973816954692184,-0.3010523085115278,-2.9144759688527326,0.05162866753649782,0.10166362411857363,0.9505997304319815
13155,17.69139445572303,-0.19834698378970364,-1.4968595277060364,-0.07393501780392908,-0.3512112117340564,-3.503702303390409,-0.27826838735385734,-0.2948545756525143,-2.8859897270475194,0.10041361632760652,0.12110327919220276,1.144279285213546
13157,28.912777408393424,0.5906774404299409,4.295024975779764,-0.18198557642154664,-0.8437840770550338,-9.948687024435701,-0.12859639866719466,-0.2994744996930353,-2.794986293892703,-0.03733111646041916,0.09740173183972145,0.9544627850126877
13159,27.838849896105035,0.1332886227557028,0.9885361738017665,-0.16698559027646137,-0.7673646202636843,-9.098739884980063,-0.12185449722404017,-0.30778428062929597,-2.916039956670074,-0.05002281145816004,0.08653386061285523,0.8320562335636762
13161,17.754577470610666,-0.2235297097480352,-1.7067069533754562,-0.08229201943983293,-0.37652888506432836,-3.866986958712815,-0.2115202754126308,-0.2940935719659883,-2.8942056808548364,0.06945773753549819,0.10552408992154205,1.00431589510288
13163,23.771248417156784,-0.030530842221692098,-0.24406199266331294,-0.11050203507993636,-0.5544814072604238,-5.449538905680771,-0.2021501110558801,-0.30330349438325843,-2.910302618992713,-0.02892348292903848,0.045259262554389945,0.4237940742631547
13165,21.98032150849028,-0.049459525409781116,-0.39853162286961213,-0.1012339201052971,-0.48994537965197366,-5.015927375046656,-0.21474367658574187,-0.2966088519233495,-2.8707515729152506,0.00015427685270138326,0.05690660250674169,0.5354614214348195
13167,20.88625110871405,-0.12494053653474017,-0.9785045655676787,-0.091236774658715,-0.446430278200318,-4.377368417558615,-0.2172761656771522,-0.29908668294435276,-2.9125706207267914,0.008393569761030098,0.06659664381700009,0.6282726189716832
13169,25.183232476432455,-0.06760267048745515,-0.514713591548515,-0.13498215157124127,-0.629934337427935,-6.947481202847723,-0.1812186962531154,-0.31152081829499056,-2.973306895322122,-0.022731650503713757,0.06992189413369361,0.6549690587023862
13171,26.051343890168138,-0.07168720608808199,-0.5419664102653309,-0.1432691875678147,-0.676732160675987,-8.290912017083567,-0.28261026252535115,-0.3028961855688559,-2.8817630518015953,0.025061305553772985,0.1078564367734466,1.0346814120910783
13173,18.286151239712073,-0.2613240605575324,-1.9516159065787089,-0.07803123690075658,-0.3893343965903463,-3.9790241065559058,-0.3110967891838701,-0.29318333590346773,-2.869233021294282,0.11613325037864969,0.13076183113592324,1.2324780850619073
13175,18.915228295653296,-0.1634562922187579,-1.2584079106868222,-0.08340220912345538,-0.38845609641582335,-3.612017547908674,-0.20488740341829081,-0.29833108623304005,-2.9183193758479455,0.033768263474015514,0.08317664008441585,0.7884203524144597
13177,18.811250768536127,-0.05826964539415512,-0.43498543164197184,-0.07632908349622436,-0.3731718497814365,-4.049437868990814,-0.2993242871105846,-0.29712767244562643,-2.8523185468094745,0.0914577048426466,0.1343748920993404,1.2421145767138453
13179,19.76665409822714,-0.1108503120368398,-0.8989469566145416,-0.09849049285342341,-0.4583957748979958,-4.596074967842983,-0.2190292190759673,-0.2918950358422004,-2.8693659014815984,0.05272432229213243,0.09331809687940981,0.8859990440916645
13181,27.921027328210393,0.25227871972546034,1.9486271179331678,-0.15495114510277155,-0.7453655524175989,-7.776377275195425,-0.1505284346694781,-0.30698347038743845,-2.895458355976767,-0.06315722219125695,0.055000797847815,0.5286372923310797
13183,19.471362057041496,-0.13388952457149428,-1.0940455700980274,-0.09691950231954949,-0.45339892243314794,-4.531717916648541,-0.22304941398372036,-0.29185731462663117,-2.872702306606565,0.060544482638769145,0.09940946676254149,0.944700739842299
13185,18.346601421980562,-0.2514304228924812,-1.8853917183590194,-0.0774871787783008,-0.38992695244077646,-4.0068135291481175,-0.32197812625699146,-0.2930515485266031,-2.8626329135835507,0.12102977803122855,0.13495219291471156,1.2683010449817462
13187,27.45605147570354,0.500437649132229,3.5899013623561378,-0.16082270302839685,-0.8087754502671628,-9.432837948343408,-0.23928758404761089,-0.29195280753319974,-2.707095412536093,0.019114457298257597,0.11534729208724831,1.1378329188851222
13189,26.58346742542871,0.15005906092104268,1.1961619290430336,-0.13891311545136353,-0.6833172888240905,-6.889043556615363,-0.1699054583234443,-0.30827583091374466,-2.9239690003342096,-0.054128743604234864,0.04431252826735299,0.41993820624281275
13191,19.627521528717182,-0.13146640361676754,-1.0518015945800354,-0.09841869330193352,-0.46300659394838717,-4.521332034329646,-0.2283639815265983,-0.2912053617567498,-2.8655488437821828,0.06315295410873957,0.10133365010258089,0.9617749067496195
13193,20.322477145743818,-0.0712178075359096,-0.5266713143519626,-0.09118401940390536,-0.4376179776279305,-4.793481034023242,-0.26788543466749687,-0.30184393349050737,-2.889022223025956,0.058854902449697905,0.11527328994816008,1.0618605729304456
13195,29.362243568021853,0.5098038419456594,3.8617089206727675,-0.18462771004072054,-0.8399708308061886,-9.772734940450848,-0.09941641030175842,-0.30259470233220903,-2.825452479933284,-0.05984444243712199,0.08674438374084542,0.8480081319070072
13197,21.1038414639247,-0.04439725640651321,-0.3385918930741181,-0.09369415969688048,-0.4547604270354414,-5.222331284318301,-0.32429792422363235,-0.30108583568619646,-2.8550016758877694,0.08144098657344996,0.13058102436059882,1.2046393101020116
13199,25.24146880043693,-0.047796593506859525,-0.3716482182779904,-0.1315492268475074,-0.656586969488859,-7.992584118058587,-0.4153097993614153,-0.2958535348509391,-2.80375202497986,0.09383627369701558,0.13028945917492318,1.2596009138270952
13201,18.660257170813264,-0.060085207033021205,-0.4485339587540277,-0.07190318019488412,-0.35711723796231004,-3.715412934762167,-0.3330414601410869,-0.29539720000344644,-2.80695962597099,0.11053894891679496,0.15315296772642453,1.3935848194722782
13205,18.32186648630873,-0.1011196735359507,-0.7853140053920407,-0.07237545059224325,-0.3556890967657497,-3.6793653444221923,-0.32763329016776854,-0.2950289697366709,-2.8328435487000956,0.11571801448866509,0.14460194373017324,1.3362787759988752
13207,25.833127028234014,-0.08878468717521999,-0.6609080981301115,-0.14178450181740493,-0.6573879545931579,-7.76540235353726,-0.22519615650965386,-0.3070340731976563,-2.9280006645998093,-0.00207009365802644,0.09261391391724791,0.8798895476876318
13209,18.217366517869547,-0.17153531710260222,-1.2906675560400398,-0.08438230936401221,-0.37664107300863636,-3.826040023730375,-0.19029833818852046,-0.2951530843106579,-2.901123482160059,0.04518963847734306,0.09220674186984859,0.877712351454366
13211,28.604622720048145,0.3327540231964271,2.4688953054508977,-0.17599534316676368,-0.8099268840499896,-9.515734725380947,-0.08624619869095822,-0.30780868515986903,-2.9042932439044735,-0.06686999085249665,0.08035010045631555,0.775351045396487
13213,26.42859123643487,0.13020786137861878,0.9705670602115156,-0.14292871167260074,-0.7750575287436365,-8.826160449312914,-0.3331238669616462,-0.28586439662192575,-2.6447625930036742,0.06072637522722685,0.1303389394620193,1.2889007895931484
13215,22.019819266231487,-0.0427286615950334,-0.32717744028168666,-0.10103243162590395,-0.49493252410553046,-5.801714067292044,-0.3720223565528645,-0.29744668094076243,-2.8189938231538374,0.10102412478694518,0.13920306387883516,1.3096021902045074
13217,28.730683990422488,0.3022159368439881,2.203604883580309,-0.1806287722066022,-0.8301480213516954,-9.547214787908745,-0.11392082111959738,-0.30312947282753744,-2.8563067415351213,-0.04669202195960281,0.09860804166210915,0.9589736777900113
13219,29.245922252554326,0.4941706773185596,3.639344969073789,-0.18483278851420723,-0.8438169421233485,-9.856564193946591,-0.08194084735972787,-0.3044099210245713,-2.856003755178288,-0.06567457573259629,0.08542835788520255,0.8310165777701368
13221,29.13177636821652,0.4111043234111532,3.2238978967917755,-0.1774177209314405,-0.8142144871623447,-9.431911072517467,-0.1017337149674021,-0.30664131787340054,-2.87688791319956,-0.06929399049641877,0.0735967506968783,0.7135204691867887
13223,26.853400368090092,0.015611457611869023,0.1138818081010686,-0.14408525649115794,-0.7753757712162672,-9.013876248033775,-0.40750581253051826,-0.2885682231176814,-2.699546792212313,0.0793659748400672,0.13406606993367026,1.3198566791284319
13225,21.3072973516773,-0.09275654800870109,-0.6808299064008417,-0.10004951629992055,-0.47566160940607755,-5.140279150814403,-0.2659077160757204,-0.3043887926613831,-2.922853146239628,0.046056824070056276,0.09757120626187123,0.9039424700991769
13227,27.009250862403682,0.26495596534577,1.93500940123369,-0.15233665370368699,-0.7970482960773028,-9.214059815397055,-0.30010045816638253,-0.28954686070471286,-2.6894333640474404,0.04375547370606877,0.12458886844801444,1.2297927341439343
13229,18.66383046591974,-0.21829091390548083,-1.8119360621006586,-0.08950322680174762,-0.42951127349235413,-4.317743763696093,-0.24540275916822124,-0.2923845085689023,-2.879448412038636,0.08360245772470501,0.11303817849544169,1.074235324957194
13231,25.926183769598854,-0.05417015146159815,-0.41047787322916696,-0.1403791890876998,-0.6786312381979224,-8.296699566391377,-0.3481653882995326,-0.29938155592475385,-2.8423587603518126,0.05641611319227397,0.11896603787097695,1.1475026875385854
13233,26.472217688913226,-0.073045058497169,-0.5454618607294475,-0.13563893300083477,-0.7525189217524025,-8.812006369770998,-0.457640004965927,-0.2861516341595047,-2.674088235000739,0.09936785560290194,0.13995533430818496,1.378928010360585
13235,18.413871987858318,-0.1110879988203529,-0.8578232006589602,-0.0835734854785587,-0.39005523137439846,-3.81758323510221,-0.2313326688600711,-0.29822015892983816,-2.907013733263689,0.0661024965364971,0.10678800473553052,1.00649531643022
13237,27.473135207586246,0.17471349656426224,1.3729029364839862,-0.15806845039625064,-0.7385016041429693,-8.61365118250727,-0.12314352727809173,-0.31076875259196424,-2.9494668222593687,-0.058849645750588056,0.06602174008810302,0.6283521071250114
13239,19.82161992152771,-0.006040024655051386,-0.04555320650712723,-0.0786325773060065,-0.3838535043371005,-4.0662260776071815,-0.3347992545579045,-0.2968114278117705,-2.7892402510820524,0.09563661079696743,0.15207033543673953,1.3703916706748906
